tweet,text,class
1229519570,"I'm not going ANYWHERE tonight  Maybe go green tomorrow, but I might have a date (believe it or not)",pos
1229408304,is that what I think it is? Lyric wise? ,pos
1228873057,hoping to pick up sick mac which had to be rebuilt  then off to teen vamp film with girls - hate to admit it but looking forward to it!,neg
1229359125,"my anniversary 2day & snowing, LOL. have spent 50% of my life with a praying man. How blessed is that!!! Oh, the jewelry gift help w/snow",pos
1220552864,I'm surprised you didn't go for the extra credit question ,pos
1229443198,I shall not ask!  ,pos
1228237671,just checked out the first pic - that doesn't look like anybody i know . . sorry who is it? maybe i should know them ,pos
1230522505,sick etc. and no one will talk 2 me on aim ,neg
1229609441,.. and you could use the books and build yourself a house ,pos
1229822099,krseberg alrighty will do.   : ),pos
1229084903,MyRailLite is my new favourite iPhone app ,pos
1228606517,"Whew, glad we weren't traveling on Sat.!  Nice to meet another 'hamster who grew up on the east side, btw. ",pos
1230445610,"because it's beers and sex. Tears, unfortunate, but sometimes part of the process. Hope the night brings you whatever u want. ",pos
1230907652,Yum!! I'm so hungry now!! ,pos
1227011411,is recovering from her brush with Christmas shopping madness...makes ppl mean n stupid!!! ,neg
1229053597,Just bought Valve Super Pack off of Steam for $74.99. Now I finally have some decent games to play . Now time to save up for a laptop...,pos
1228235805,Handing out holiday bonuses to my team.  ,pos
1229620719,Wellll........ ,pos
1229493982,"aww that sucks  I hate hiccups, and that whole ""scaring yourself is the cure"" crap never works for me.",neg
1230904876,THANKS FOR...? SHORT TERM MEMORY PROBLEM HERE ,pos
1230729296,"Early to bed. Tired, not feeling well, missing someone.. feel like crap in general tonight I think.  work tomorrow ",neg
1228860359,"merry Christmas, after work spontaneous drinking buddy! ",pos
1230265445,just irony at its finest ,pos
1229886030,-- Amazon is dangerous! Haha ,pos
1229318490,"LOL y'all are beggars. So I take the junk off, make a mess...then what??? I Don't even get to be in it! ",neg
1230938923,Very cool...so you know how important it is...sorry I am distracting you from your reading  lol NOT ,pos
1229381239,"I have been advised it is ""tarmac"" not ""tarmat"".  I think tarmat makes more sense.",pos
1229559792,That's a great idea  I'm trying that now... was on the phone w/ USER for 25 min's w/ no issues till I hung up then crash,pos
1228784309,Thanks for the follow ,pos
1227805405,"In that case, ""'Sup G?"" could be an appropriate salutation. ",pos
1228236869,I resemble those sentiments. ,neg
1229501091,"just got off the phone with Becca, now going to bed.  Goooood Night.",pos
1229861779,I love love love that picture of Benett wearing his Steelers outfit... what a handsome guy!!  ,pos
1229795708,working on my special stuffing  almost done,pos
1230513167,"aperture? nevim jak moc delas s fotkama a cim fotis, ale jedine Lightroom ",pos
1229648034,,pos
1228449947,"Yes it will be haha for both of us, but it's a nice kind of hectic being with family! ",pos
1229484346,Open Office does rock  I'm never going back to Word... Or Windows for that matter...,pos
1225336232,i sent you a question ,pos
1230361191,take your time  good luck with the driving test!,pos
1229521438,"I will be home reading and blogging. Well, when I'm not working, that is ",pos
1230167077,what to do... sleep or play LBP ,pos
1230709921,Daniel Flamberg says: affiliate marketing is finding the right balance between greed and self-interest. ,pos
1229595524,Woo! Now you get more sleep but you're still smiling ,pos
1229495423,"Okay, seriously, it's a car seat dude.... ",pos
1229409174,"I think it's just called ""Christmas Song"". original. ",pos
1228453180,Top marks to USER and USER for a great Winter party ,pos
1230510556,,pos
1229917331,Will definitely use lots of it in the 2009 version of URL  To be launched hopefully mid-January. Fingers crossed!,pos
1230494541,The Dark Knight ,pos
1229946523,"Laying down, im cold, and i cant sleep ",neg
1230303469,URL - This is my heaven ,pos
1229801130,"I got many candles, beautiful undies, beach towel, and a Squash raquet he'll yeah I'm gonna beat everyone now : )",pos
1230876001,Its all good. You have every right to vent. ,pos
1228477015,Stuck in traffic  URL,neg
1230427792,"oh. lol. oo namamansin naman. kilala na kasi nila ako, kung hindi man sa name, sa face. ",pos
1230591469,aunts place  ultra boring,neg
1228490035,"He he! Thanks, girl. ",pos
1229626472,betle the bard will keep you good company  ,pos
1230438788,"i am pro-Gator, not anti-anyone else. i just hate when people are asinine jerks. ",pos
1229357017,shirtless does nothing for me. unless you're robert downey jr ,neg
1230237424,screwed up property.  ,neg
1227763129,wraps gifts like a pro ,pos
1228127614,"So, there's a brand new episode up, #54.0 - We Got Spirit! Whaaaat!? Tune in to hear some Fox/Warner/Judge Feess/Watchmen RAAAAAGE!! ",pos
1229930846,- I'm wearing shorts today  Texas really is the best state in the Union....,pos
1229535820,"awww   Don't make me entertain you. Because so help me, I'll do it.",neg
1230771984,".... aduh, enaknya yaaa.. ati2 makannya.. ntar mencret2 loh.. ",pos
1229569675,Hehehe! ,pos
1226740112,it's 80 right now and 80% humidity; it's January; that's CRAZY!!! wearing flip-flops and shorts!! ,pos
1230818354,USER appy birthday mate! Once again in a calendar year ,pos
1229295965,"still 3 1/2 - 4 hrs to CT, bro ",pos
1230513659,HAPPY NEW YEAR! to those on the East Coast... ,pos
1223953796,"I'm not saying that's my main motivation, just a neat side effect. I love playing the underdog, especially if I win. ",pos
1230925834,watching dark knight for the first time wiff chris ,pos
1230678256,THANK YOU. Happy Holidays!!!  ,pos
1230786801,"Nope, different one! ",pos
1228805926,am i'm so jealous! your neighborhood is SO CUTE (well..canyon heights is totally cuter tho ),pos
1230955258,- Can't get enough of that Dilbert ,pos
1221702640,twinsburg chamber holiday lunch ,pos
1230715078,Look at latest sketches and comment URL ,pos
1214280082,Glad to have put a smile on your face. ,pos
1229601355,I'm glad you're feeling better! Flannel sheets can make a big difference ,pos
1230846855,Putting the In The Zone CD i just bought into the computer ,pos
1228853768,just finished the dishwasher  lol,pos
1228909280,"surf tomorrow not looking so hot. 1-2 today, flat on sunday   URL #PRAYFORSURF p.s. Nice pooch.",neg
1229007794,My Vote is to get started...Don't start off the new year procrastinating what can be done today   Good advice for myself too ;),pos
1229960629,- I'm glad my repair job landed on the w00t side of the scale and not on the epic fail end ,pos
1229727512,- Nothing wrong with having a drink before noon when you are on vacation! ,pos
1231283183,"cool  no biggie if not, I'll be around all weekend.",pos
1229760514,mostly. not all here (so to speak). greetings ,pos
1230185309,and I thought you were calling michael English a chicken. ,pos
1228854139,feeling cruddy. this doesn't feel like Christmas at all.  and I have to go to work in a few hours. I miss Brad already,neg
1230057448,thanks...HNY to you too!  We'll chat again soon I am sure... ,pos
1229212083,"Jankar Bites remake, instant of asking girl for coffee, I ask for Panipuri , for me girls are more far away than Mars",neg
1228781821,"Stayed after till 4 for Alg. 2. Going to do HW, eat supper, then do more HW. After that I'll start writing my essay for App State! ",pos
1227721510,good luck Nat! ,pos
1231049021,397 to be exact ,pos
1229723440,"Oh, no, I have plenty to whine and complain about already, thank you. Your generosity abounds. ",pos
1229295289,all trains & buses not available for my friend to travel tmrw night to Chennai. Can't meet her b4 she leaves india and i'm like aarrgghhh ,neg
1229094055,haha i so want to go with who ever wants to go!:D...if only we had the money,neg
1227900130,"yup you can call me if you have a chance for the next hour, otherwise tomorrow is better. ",pos
1229794811,- that wasn't meant to sound rude by the way ,pos
1229255925,"Back from christmas party with school.Dinner was very good, our own party was kick-ass. Too bad we didn't get to after-party suppah party ",neg
1228481919,Sorry I'll have one for u!!),pos
1222123360,We tried to enter a pub named die kleine bierstube but they had just closed. Next time shall be sucessfull ,pos
1229712471,Loves watching his kids do gymnastics. ,pos
1229759637,pray in mosque o,pos
1230096152,"surprisingly, I have been discussing on that aspect with people from social media, social crm & now MSM journalist - you ",pos
1230697055,"Thanks for the encouragement, Howard. I am learning to transmute anxiety into excitement - it's a process... ",pos
1230261328,Yup...she's gonna be there.  She's convinced a few of her friends to come to the show...and possibly joinup with ROKICT ,pos
1230224119,im drinking. can you tell ,pos
1227226597,Any SEO enthusiasts want to write for an SEO blog?  Let me know. ,pos
1229207927,"diky, zatim maximalni spokojenost ",pos
1229230880,Aww thanks! Come come now... I don't look THAT great.  Just semi-passable. ,pos
1224206733,i loved the first one! So yea - don't see the 2nd one unless you're willing to write off 2 hours of your life ,pos
1230256224,Merry Christmas and what not. ,pos
1229517363,"That thought did cross my mind, but everyone I know that has an iPhone where I live gets horrible reception. ",neg
1229574326,"I like USER a good deal too!  He's back in Minneapolis for holidays, mostly for the snow from what I hear  ",pos
1229461128,good luck to YOU! I put up another post to waste more of your precious study time. ,pos
1229948584,"am in London, see folks tomorrow at mediacamp, i'll be there by noon, if i don't get myself lost ",pos
1228963573,busy with POs and that is a good thing ,pos
1230514279,Mom is making sushi ,pos
1229829827,thanks for following )) hope to ttys,pos
1229643776,"OMG, they are cute.  ",pos
1231210882,At least you protected the important things ,pos
1230308465,I need to get all my expense reports in before close of business today or i'm in big trouble... ,neg
1227487085,Computers about to die ,neg
1229576474,Thanks for the encouragement to rest!  I will do my best. I know next week will be busy-that deadline is making me rest now!,pos
1230177456,awwww THANK you...hugggs from me.... ,pos
1231031619,LOL at your reply to USER ,pos
1229696669,"To some extent, I'd agree, but we're lucky if we can deal with things that way. ",pos
1229863459,USER Please make me happy this Christmas ,pos
1230765981,I feel sick. ,neg
1229774954,"Vic Markets, Lygon Street, Uni Melbourne campus, unbridled rage towards Matt...I'm home again.  ",pos
1230521699,Back at the bits for the first time in a couple of weeks... nice to feel like coding again ,pos
1229207723,Man kills his two year old child because he had been ordered to pay child support. As human life becomes disposable ,neg
1228888295,Maybe I will kidnap Meg for MSG! &gt;),pos
1229366229,Still working on fixing my blog; realizing posts have been butchered in the process; some of my best content is gone.  ,neg
1230407474,Had to meet up with a friend before going to the Christmas party & now I'm stuck in traffic ,neg
1228832310, so you are able to light up many eyes and hearts who don't have NY to enjoy! i can take a pic to the beach for you :D,pos
1229103390,That feeling as friday night approaches cannot be described... you need to feel it... mmmm..... thank god it's friday ,pos
1231210474,THAT is his real name ,pos
